股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
贵州茅台,600519,2021-09-03 14:32,1646.96,1647.39,1649.0,1645.52,91,14928679.0,0.21,0.0,0.07,0.0
贵州茅台,600519,2021-09-03 14:33,1647.41,1650.06,1650.3,1647.07,452,74564089.0,0.2,0.16,2.67,0.0
贵州茅台,600519,2021-09-03 14:34,1650.06,1648.98,1650.5,1648.98,112,18479680.0,0.09,-0.07,-1.08,0.0
贵州茅台,600519,2021-09-03 14:35,1649.0,1650.16,1651.0,1649.0,144,23760841.0,0.12,0.07,1.18,0.0
贵州茅台,600519,2021-09-03 14:36,1650.25,1650.0,1651.0,1650.0,159,26237572.0,0.06,-0.01,-0.16,0.0
贵州茅台,600519,2021-09-03 14:37,1650.0,1650.03,1650.1,1650.0,167,27555444.0,0.01,0.0,0.03,0.0
贵州茅台,600519,2021-09-03 14:38,1650.1,1650.0,1650.1,1650.0,81,13365532.0,0.01,0.0,-0.03,0.0
贵州茅台,600519,2021-09-03 14:39,1650.0,1649.03,1650.02,1649.01,54,8909172.0,0.06,-0.06,-0.97,0.0
贵州茅台,600519,2021-09-03 14:40,1650.1,1649.1,1650.12,1649.1,105,17324832.0,0.06,0.0,0.07,0.0
贵州茅台,600519,2021-09-03 14:41,1649.1,1650.13,1650.13,1648.02,126,20785445.0,0.13,0.06,1.03,0.0
贵州茅台,600519,2021-09-03 14:42,1650.16,1651.95,1652.0,1650.16,229,37815827.0,0.11,0.11,1.82,0.0
贵州茅台,600519,2021-09-03 14:43,1651.95,1651.8,1652.0,1651.11,79,13048902.0,0.05,-0.01,-0.15,0.0
贵州茅台,600519,2021-09-03 14:44,1651.8,1651.65,1651.8,1651.29,120,19819056.0,0.03,-0.01,-0.15,0.0
贵州茅台,600519,2021-09-03 14:45,1651.8,1652.5,1652.5,1651.65,322,53190975.0,0.05,0.05,0.85,0.0
贵州茅台,600519,2021-09-03 14:46,1652.56,1653.0,1653.0,1652.5,180,29716938.0,0.03,0.03,0.5,0.0
贵州茅台,600519,2021-09-03 14:47,1653.03,1653.18,1653.18,1653.0,96,15869435.0,0.01,0.01,0.18,0.0
贵州茅台,600519,2021-09-03 14:48,1653.13,1653.07,1653.49,1653.01,97,16036585.0,0.03,-0.01,-0.11,0.0
贵州茅台,600519,2021-09-03 14:49,1653.3,1653.71,1653.8,1653.07,218,36047902.0,0.04,0.04,0.64,0.0
贵州茅台,600519,2021-09-03 14:50,1654.0,1653.2,1654.0,1653.02,253,41913989.0,0.06,-0.03,-0.51,0.0
贵州茅台,600519,2021-09-03 14:51,1654.01,1654.22,1654.25,1653.94,150,24773013.0,0.02,0.06,1.02,0.0
贵州茅台,600519,2021-09-03 14:52,1654.49,1654.5,1654.6,1654.22,260,43008377.0,0.02,0.02,0.28,0.0
贵州茅台,600519,2021-09-03 14:53,1654.53,1655.5,1655.65,1654.1,671,111079017.0,0.09,0.06,1.0,0.01
贵州茅台,600519,2021-09-03 14:54,1655.6,1657.05,1657.05,1655.08,319,52824126.0,0.12,0.09,1.55,0.0
贵州茅台,600519,2021-09-03 14:55,1657.53,1657.94,1658.22,1657.43,513,85053713.0,0.05,0.05,0.89,0.0
贵州茅台,600519,2021-09-03 14:56,1657.93,1657.0,1657.93,1656.0,400,66263911.0,0.12,-0.06,-0.94,0.0
贵州茅台,600519,2021-09-03 14:57,1657.77,1656.3,1657.77,1656.3,325,53861200.0,0.09,-0.04,-0.7,0.0
贵州茅台,600519,2021-09-03 14:58,1656.3,1656.3,1656.3,1656.3,8,1325021.0,0.0,0.0,0.0,0.0
贵州茅台,600519,2021-09-03 14:59,1656.3,1656.3,1656.3,1656.3,0,0.0,0.0,0.0,0.0,0.0
贵州茅台,600519,2021-09-03 15:00,1658.22,1658.22,1658.22,1658.22,1155,191524410.0,0.0,0.12,1.92,0.01
